number_of_monitoring_stations,hour,dayofweek,month,is_weekend,aqi_roll_mean_3,aqi_roll_std_3,aqi_roll_mean_24,aqi_roll_std_24,aqi_lag_1,aqi_lag_24,stations_lag_1,stations_lag_24
1.9077191249962595,17,2,8,0,59.22735733309393,0.14817607805981642,57.804887730792274,0.8749822131611369,59.227357333093934,56.886341275371294,1.906694197564114,1.9169408637530807
1.9087440524284047,18,2,8,0,59.37553341113804,0.14817607806005267,57.914955461075955,0.9189001649685351,59.37553341113804,56.882083962373706,1.9077191249962595,1.9131343630240392
1.9097689798605502,19,2,8,0,59.52370948918215,0.14817607806028538,58.03137458265304,0.9579545270161685,59.52370948918215,56.87782664937612,1.9087440524284047,1.9093278622949974
1.9107939072926954,20,2,8,0,59.67188556722626,0.14817607806052163,58.15414509552354,0.9913476596301763,59.67188556722626,56.87356933637854,1.9097689798605502,1.9055213615659556
1.9118188347248408,21,2,8,0,59.82006164527038,0.1481760780607543,58.283266999687434,1.0181763544934608,59.82006164527037,56.86931202338095,1.9107939072926954,1.901714860836914
1.912843762156986,22,2,8,0,59.96823772331447,0.14817607806099056,58.41874029514474,1.037395145287345,59.96823772331448,56.86505471038336,1.9118188347248408,1.8979083601078723
1.9138686895891315,23,2,8,0,60.11641380135859,0.14817607806122327,58.560564981895446,1.047763096029085,60.11641380135859,56.860797397385774,1.912843762156986,1.8941018593788308
1.9148936170212767,0,3,8,0,60.2645898794027,0.14817607806145952,58.70874105993955,1.0477630960290174,60.2645898794027,56.856540084388186,1.9138686895891315,1.890295358649789
1.9133451020471368,1,3,8,0,60.289348979694154,0.1130887709728437,58.84149001576458,1.0240395893797025,60.41276595744681,57.004716162432295,1.9148936170212767,1.8913202860819343
1.9117965870729972,2,3,8,0,60.19069110223296,0.22207485522535247,58.95881184937053,0.9826277557227618,60.19069110223296,57.152892240476405,1.9133451020471368,1.8923452135140797
1.9102480720988573,3,3,8,0,59.968616247019106,0.22207485522512244,59.06070656075739,0.9285575885356853,59.968616247019106,57.301068318520514,1.9117965870729972,1.893370140946225
1.9086995571247174,4,3,8,0,59.74654139180526,0.2220748552248924,59.14717414992518,0.8665239163098203,59.74654139180526,57.44924439656462,1.9102480720988573,1.8943950683783704
1.9071510421505777,5,3,8,0,59.52446653659141,0.22207485522466858,59.21821461687387,0.8013873600797277,59.52446653659141,57.59742047460873,1.9086995571247174,1.8954199958105156
1.9056025271764379,6,3,8,0,59.30239168137755,0.22207485522443854,59.273827961603494,0.7386027554876505,59.30239168137756,57.74559655265284,1.9071510421505777,1.896444923242661
1.904054012202298,7,3,8,0,59.08031682616371,0.22207485522420853,59.31401418411403,0.6845081801293538,59.08031682616371,57.89377263069695,1.9056025271764379,1.8974698506748062
1.9025054972281583,8,3,8,0,58.858241970949855,0.22207485522399092,59.338773284405484,0.6461692159788458,58.85824197094986,58.04194870874106,1.904054012202298,1.8984947781069517
1.9009569822540184,9,3,8,0,58.63616711573601,0.22207485522377332,59.348105262477866,0.6302811189875633,58.63616711573601,58.19012478678517,1.9025054972281583,1.8995197055390969
